Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Peru,-9.19,-75.0152,2020/6/7,196515,5465,86219,104831,Americas
,Philippines,12.879721,121.774017,2020/6/7,21895,1003,4530,16362,Western Pacific
,Poland,51.9194,19.1451,2020/6/7,26561,1157,12855,12549,Europe
,Portugal,39.3999,-8.2245,2020/6/7,34693,1479,20995,12219,Europe
,Qatar,25.3548,51.1839,2020/6/7,68790,54,44338,24398,Eastern Mediterranean
,Romania,45.9432,24.9668,2020/6/7,20479,1333,14638,4508,Europe
,Russia,61.52401,105.318756,2020/6/7,467073,5851,226272,234950,Europe
,Rwanda,-1.9403,29.8739,2020/6/7,439,2,290,147,Africa
,Saint Lucia,13.9094,-60.9789,2020/6/7,19,0,18,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/6/7,27,0,16,11,Americas
,San Marino,43.9424,12.4578,2020/6/7,680,42,428,210,Europe
,Saudi Arabia,23.885942,45.079162,2020/6/7,101914,712,72817,28385,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020/6/7,4328,49,2588,1691,Africa
,Serbia,44.0165,21.0059,2020/6/7,11823,249,11348,226,Europe
,Seychelles,-4.6796,55.492,2020/6/7,11,0,11,0,Africa
,Singapore,1.2833,103.8333,2020/6/7,37910,25,24886,12999,Western Pacific
,Slovakia,48.669,19.699,2020/6/7,1528,28,1389,111,Europe
,Slovenia,46.1512,14.9955,2020/6/7,1485,109,1359,17,Europe
,Somalia,5.152149,46.199616,2020/6/7,2334,83,441,1810,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020/6/7,48285,998,24364,22923,Africa
,Spain,40.463667,-3.74922,2020/6/7,241550,27136,150376,64038,Europe
,Sri Lanka,7.873054,80.771797,2020/6/7,1835,11,941,883,South-East Asia
,Sudan,12.8628,30.2176,2020/6/7,6081,359,2014,3708,Eastern Mediterranean
,Suriname,3.9193,-56.0278,2020/6/7,122,1,9,112,Americas
,Sweden,60.128161,18.643501,2020/6/7,44730,4659,0,40071,Europe
,Switzerland,46.8182,8.2275,2020/6/7,30965,1921,28700,344,Europe
,Taiwan*,23.7,121,2020/6/7,443,7,430,6,Western Pacific
,Tanzania,-6.369028,34.888822,2020/6/7,509,21,183,305,Africa
,Thailand,15.870032,100.992541,2020/6/7,3112,58,2972,82,South-East Asia
,Togo,8.6195,0.8248,2020/6/7,495,13,248,234,Africa
,Trinidad and Tobago,10.6918,-61.2225,2020/6/7,117,8,108,1,Americas
,Tunisia,33.886917,9.537499,2020/6/7,1087,49,982,56,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020/6/7,170132,4692,137969,27471,Europe
,Uganda,1.373333,32.290275,2020/6/7,616,0,96,520,Africa
,Ukraine,48.3794,31.1656,2020/6/7,27599,796,12513,14290,Europe
,United Arab Emirates,23.424076,53.847818,2020/6/7,38808,276,21806,16726,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020/6/7,141,9,114,18,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020/6/7,164,1,93,70,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020/6/7,563,46,512,5,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020/6/7,176,0,164,12,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020/6/7,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020/6/7,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,2020/6/7,264235,40631,0,223604,Europe
,Uruguay,-32.5228,-55.7658,2020/6/7,845,23,730,92,Americas
,United States,40,-100,2020/6/7,1944370,111269,506367,1326734,Americas
,Uzbekistan,41.377491,64.585262,2020/6/7,4331,17,3354,960,Europe
,Venezuela,6.4238,-66.5897,2020/6/7,2377,22,487,1868,Americas
,Vietnam,14.058324,108.277199,2020/6/7,331,0,307,24,Western Pacific
,Zambia,-13.133897,27.849332,2020/6/7,1089,7,912,170,Africa
,Zimbabwe,-19.015438,29.154857,2020/6/7,282,4,34,244,Africa
,Dominica,15.415,-61.371,2020/6/7,18,0,16,2,Americas
,Grenada,12.1165,-61.679,2020/6/7,23,0,22,1,Americas
,Mozambique,-18.665695,35.529562,2020/6/7,424,2,0,422,Africa
,Syria,34.802075,38.996815,2020/6/7,141,6,0,135,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,2020/6/7,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,2020/6/7,19,2,16,1,Americas
,Laos,19.85627,102.495496,2020/6/7,19,0,18,1,Western Pacific
,Libya,26.3351,17.228331,2020/6/7,256,5,52,199,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,2020/6/7,472,3,403,66,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,2020/6/7,1368,12,153,1203,Africa
,Mali,17.570692,-3.996166,2020/6/7,1533,90,873,570,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020/6/7,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020/6/7,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,2020/6/7,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,2020/6/7,1142,30,871,241,Europe
,Burma,21.9162,95.956,2020/6/7,242,6,156,80,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020/6/7,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020/6/7,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020/6/7,12,1,11,0,Europe
,Botswana,-22.3285,24.6849,2020/6/7,40,1,23,16,Africa
,Burundi,-3.3731,29.9189,2020/6/7,83,1,45,37,Africa
,Sierra Leone,8.460555,-11.779889,2020/6/7,969,48,608,313,Africa
,Malawi,-13.2543,34.3015,2020/6/7,438,4,55,379,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/6/7,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/6/7,1,0,1,0,Europe
,South Sudan,6.877,31.307,2020/6/7,1317,14,6,1297,Africa
,Western Sahara,24.2155,-12.8858,2020/6/7,9,1,6,2,Africa
,Sao Tome and Principe,0.1864,6.6131,2020/6/7,513,12,68,433,Africa
,Yemen,15.552727,48.516388,2020/6/7,484,112,23,349,Eastern Mediterranean
,Comoros,-11.6455,43.3333,2020/6/7,141,2,67,72,Africa
,Tajikistan,38.861,71.2761,2020/6/7,4529,48,2673,1808,Europe
,Lesotho,-29.61,28.2336,2020/6/7,4,0,2,2,Africa
,Afghanistan,33.93911,67.709953,2020/6/8,20917,369,2171,18377,Eastern Mediterranean
,Albania,41.1533,20.1683,2020/6/8,1263,34,945,284,Europe
,Algeria,28.0339,1.6596,2020/6/8,10265,715,6799,2751,Africa
,Andorra,42.5063,1.5218,2020/6/8,852,51,751,50,Europe
,Angola,-11.2027,17.8739,2020/6/8,92,4,38,50,Africa
,Antigua and Barbuda,17.0608,-61.7964,2020/6/8,26,3,20,3,Americas
,Argentina,-38.4161,-63.6167,2020/6/8,23620,693,7305,15622,Americas
,Armenia,40.0691,45.0382,2020/6/8,13325,211,4099,9015,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020/6/8,108,3,104,1,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020/6/8,3114,48,2729,337,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020/6/8,29,0,29,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020/6/8,1062,6,1051,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020/6/8,440,4,436,0,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020/6/8,228,13,209,6,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020/6/8,1687,19,1602,66,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020/6/8,599,9,560,30,Western Pacific
,Austria,47.5162,14.5501,2020/6/8,16968,672,15839,457,Europe
,Azerbaijan,40.1431,47.5769,2020/6/8,7876,93,4377,3406,Europe
,Bahamas,25.025885,-78.035889,2020/6/8,103,11,64,28,Americas
,Bahrain,26.0275,50.55,2020/6/8,15417,27,10326,5064,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020/6/8,68504,930,14560,53014,South-East Asia
,Barbados,13.1939,-59.5432,2020/6/8,92,7,81,4,Americas
,Belarus,53.7098,27.9534,2020/6/8,49453,276,23880,25297,Europe
,Belgium,50.8333,4.469936,2020/6/8,59348,9606,16315,33427,Europe
,Benin,9.3077,2.3158,2020/6/8,288,4,186,98,Africa
,Bhutan,27.5142,90.4336,2020/6/8,59,0,14,45,South-East Asia
,Bolivia,-16.2902,-63.5887,2020/6/8,13949,475,2159,11315,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020/6/8,2704,160,2023,521,Europe
,Brazil,-14.235,-51.9253,2020/6/8,707412,37134,378257,292021,Americas
,Brunei,4.5353,114.7277,2020/6/8,141,2,138,1,Western Pacific
,Bulgaria,42.7339,25.4858,2020/6/8,2810,164,1587,1059,Europe
,Burkina Faso,12.2383,-1.5616,2020/6/8,890,53,765,72,Africa
,Cabo Verde,16.5388,-23.0418,2020/6/8,567,5,266,296,Africa
,Cambodia,11.55,104.9167,2020/6/8,126,0,123,3,Western Pacific
,Cameroon,3.848,11.5021,2020/6/8,8060,212,4748,3100,Africa
Alberta,Canada,53.9333,-116.5765,2020/6/8,7202,149,0,7053,Americas
British Columbia,Canada,53.7267,-127.6476,2020/6/8,2659,167,0,2492,Americas
Manitoba,Canada,53.7609,-98.8139,2020/6/8,300,7,0,293,Americas
New Brunswick,Canada,46.5653,-66.4619,2020/6/8,146,1,0,145,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020/6/8,261,3,0,258,Americas
Nova Scotia,Canada,44.682,-63.7443,2020/6/8,1059,61,0,998,Americas
Ontario,Canada,51.2538,-85.3232,2020/6/8,32395,2524,0,29871,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020/6/8,27,0,0,27,Americas
Quebec,Canada,52.9399,-73.5491,2020/6/8,53047,4984,0,48063,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020/6/8,654,13,0,641,Americas
,Central African Republic,6.6111,20.9394,2020/6/8,1850,5,38,1807,Africa
,Chad,15.4542,18.7322,2020/6/8,839,70,685,84,Africa
,Chile,-35.6751,-71.543,2020/6/8,171452,2264,112248,56940,Americas
Anhui,China,31.8257,117.2264,2020/6/8,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,2020/6/8,594,9,584,1,Western Pacific
Chongqing,China,30.0572,107.874,2020/6/8,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,2020/6/8,359,1,356,2,Western Pacific
Gansu,China,35.7518,104.2861,2020/6/8,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,2020/6/8,1604,8,1586,10,Western Pacific
Guangxi,China,23.8298,108.7881,2020/6/8,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020/6/8,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,2020/6/8,170,6,162,2,Western Pacific
Hebei,China,39.549,116.1306,2020/6/8,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,2020/6/8,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,2020/6/8,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020/6/8,1107,4,1049,54,Western Pacific
Hubei,China,30.9756,112.2707,2020/6/8,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,2020/6/8,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020/6/8,235,1,226,8,Western Pacific
Jiangsu,China,32.9711,119.455,2020/6/8,653,0,653,0,Western Pacific
Jiangxi,China,27.614,115.7221,2020/6/8,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,2020/6/8,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,2020/6/8,149,2,147,0,Western Pacific
Macau,China,22.1667,113.55,2020/6/8,45,0,45,0,Western Pacific
Ningxia,China,37.2692,106.1655,2020/6/8,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020/6/8,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020/6/8,311,3,305,3,Western Pacific
Shandong,China,36.3427,118.1498,2020/6/8,792,7,781,4,Western Pacific
Shanghai,China,31.202,121.4491,2020/6/8,678,7,664,7,Western Pacific
Shanxi,China,37.5777,112.2922,2020/6/8,198,0,198,0,Western Pacific
Sichuan,China,30.6171,102.7103,2020/6/8,582,3,558,21,Western Pacific
Tianjin,China,39.3054,117.323,2020/6/8,193,3,189,1,Western Pacific
Tibet,China,31.6927,88.0924,2020/6/8,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020/6/8,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020/6/8,185,2,183,0,Western Pacific
Zhejiang,China,29.1832,120.0934,2020/6/8,1268,1,1267,0,Western Pacific
,Colombia,4.5709,-74.2973,2020/6/8,40719,1308,16459,22952,Americas
,Congo (Brazzaville),-0.228,15.8277,2020/6/8,683,22,210,451,Africa
,Congo (Kinshasa),-4.0383,21.7587,2020/6/8,4106,88,537,3481,Africa
,Costa Rica,9.7489,-83.7534,2020/6/8,1342,11,712,619,Americas
,Cote d'Ivoire,7.54,-5.5471,2020/6/8,3881,38,1869,1974,Africa
,Croatia,45.1,15.2,2020/6/8,2247,104,2128,15,Europe
,Cuba,21.521757,-77.781167,2020/6/8,2200,83,1868,249,Americas
,Cyprus,35.1264,33.4299,2020/6/8,970,18,807,145,Europe
,Czech Republic,49.8175,15.473,2020/6/8,9697,328,6994,2375,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020/6/8,187,0,187,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020/6/8,13,0,13,0,Europe
,Denmark,56.2639,9.5018,2020/6/8,11962,593,10792,577,Europe
,Djibouti,11.8251,42.5903,2020/6/8,4278,31,2013,2234,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,2020/6/8,20126,539,12158,7429,Americas
,Ecuador,-1.8312,-78.1834,2020/6/8,43378,3642,21020,18716,Americas
,Egypt,26.820553,30.802498,2020/6/8,35444,1271,9375,24798,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2020/6/8,3104,56,1379,1669,Americas
,Equatorial Guinea,1.6508,10.2679,2020/6/8,1306,12,200,1094,Africa
,Eritrea,15.1794,39.7823,2020/6/8,39,0,39,0,Africa
,Estonia,58.5953,25.0136,2020/6/8,1940,69,1683,188,Europe
,Eswatini,-26.5225,31.4659,2020/6/8,340,3,229,108,Africa
,Ethiopia,9.145,40.4897,2020/6/8,2156,27,361,1768,Africa
,Fiji,-17.7134,178.065,2020/6/8,18,0,18,0,Western Pacific
,Finland,61.92411,25.748151,2020/6/8,7001,323,5800,878,Europe
French Guiana,France,3.9339,-53.1258,2020/6/8,729,2,400,327,Europe
French Polynesia,France,-17.6797,149.4068,2020/6/8,60,0,60,0,Europe
Guadeloupe,France,16.265,-61.551,2020/6/8,164,14,144,6,Europe
Mayotte,France,-12.8275,45.166244,2020/6/8,2151,25,1654,472,Europe
New Caledonia,France,-20.904305,165.618042,2020/6/8,20,0,20,0,Europe
Reunion,France,-21.1151,55.5364,2020/6/8,481,1,447,33,Europe
Saint Barthelemy,France,17.9,-62.8333,2020/6/8,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,2020/6/8,41,3,33,5,Europe
Martinique,France,14.6415,-61.0242,2020/6/8,202,14,98,90,Europe
,France,46.2276,2.2137,2020/6/8,187590,29153,68319,90118,Europe
,Gabon,-0.8037,11.6094,2020/6/8,3101,21,833,2247,Africa
,Gambia,13.4432,-15.3101,2020/6/8,28,1,21,6,Africa
,Georgia,42.3154,43.3569,2020/6/8,812,13,683,116,Europe
,Germany,51.165691,10.451526,2020/6/8,186109,8695,169556,7858,Europe
,Ghana,7.9465,-1.0232,2020/6/8,9910,48,3645,6217,Africa
,Greece,39.0742,21.8243,2020/6/8,3049,182,1374,1493,Europe
,Guatemala,15.7835,-90.2308,2020/6/8,7502,267,1323,5912,Americas
,Guinea,9.9456,-9.6966,2020/6/8,4216,23,2918,1275,Africa
,Guyana,4.860416,-58.93018,2020/6/8,154,12,84,58,Americas
,Haiti,18.9712,-72.2852,2020/6/8,3538,54,24,3460,Americas
,Holy See,41.9029,12.4534,2020/6/8,12,0,12,0,Europe
,Honduras,15.2,-86.2419,2020/6/8,6450,262,740,5448,Americas
,Hungary,47.1625,19.5033,2020/6/8,4014,548,2284,1182,Europe
,Iceland,64.9631,-19.0208,2020/6/8,1807,10,1794,3,Europe
,India,20.593684,78.96288,2020/6/8,265928,7473,129095,129360,South-East Asia
,Indonesia,-0.7893,113.9213,2020/6/8,32033,1883,10904,19246,South-East Asia
,Iran,32.427908,53.688046,2020/6/8,173832,8351,136360,29121,Eastern Mediterranean
,Iraq,33.223191,43.679291,2020/6/8,13481,370,5572,7539,Eastern Mediterranean
,Ireland,53.1424,-7.6921,2020/6/8,25207,1683,22698,826,Europe
,Israel,31.046051,34.851612,2020/6/8,18032,298,15102,2632,Europe
,Italy,41.87194,12.56738,2020/6/8,235278,33964,166584,34730,Europe
,Jamaica,18.1096,-77.2975,2020/6/8,599,10,405,184,Americas
,Japan,36.204824,138.252924,2020/6/8,17060,920,15043,1097,Western Pacific
,Jordan,31.24,36.51,2020/6/8,831,9,627,195,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,2020/6/8,12859,56,7376,5427,Europe
,Kenya,-0.0236,37.9062,2020/6/8,2872,85,849,1938,Africa
,South Korea,35.907757,127.766922,2020/6/8,11852,274,10589,989,Western Pacific
,Kuwait,29.31166,47.481766,2020/6/8,32510,269,21242,10999,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020/6/8,2032,23,1445,564,Europe
,Latvia,56.8796,24.6032,2020/6/8,1088,26,781,281,Europe
,Lebanon,33.8547,35.8623,2020/6/8,1350,30,779,541,Eastern Mediterranean
,Liberia,6.428055,-9.429499,2020/6/8,370,30,195,145,Africa
,Liechtenstein,47.14,9.55,2020/6/8,82,1,81,0,Europe
,Lithuania,55.1694,23.8813,2020/6/8,1720,71,1331,318,Europe
,Luxembourg,49.8153,6.1296,2020/6/8,4040,110,3901,29,Europe
,Madagascar,-18.766947,46.869107,2020/6/8,1094,9,254,831,Africa
,Malaysia,4.210484,101.975766,2020/6/8,8329,117,6694,1518,Western Pacific
,Maldives,3.2028,73.2207,2020/6/8,1916,8,925,983,South-East Asia
,Malta,35.9375,14.3754,2020/6/8,630,9,596,25,Europe
,Mauritania,21.0079,-10.9408,2020/6/8,1104,59,119,926,Africa
,Mauritius,-20.348404,57.552152,2020/6/8,337,10,324,3,Africa
,Mexico,23.6345,-102.5528,2020/6/8,120102,14053,87633,18416,Americas
,Moldova,47.4116,28.3699,2020/6/8,9807,353,5738,3716,Europe
,Monaco,43.7333,7.4167,2020/6/8,99,4,93,2,Europe
,Mongolia,46.8625,103.8467,2020/6/8,194,0,75,119,Western Pacific
,Montenegro,42.708678,19.37439,2020/6/8,324,9,315,0,Europe
,Morocco,31.7917,-7.0926,2020/6/8,8302,208,7408,686,Eastern Mediterranean
,Namibia,-22.9576,18.4904,2020/6/8,31,0,16,15,Africa
,Nepal,28.1667,84.25,2020/6/8,3762,14,488,3260,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020/6/8,101,3,98,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020/6/8,21,1,15,5,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020/6/8,77,15,61,1,Europe
,Netherlands,52.1326,5.2913,2020/6/8,47739,6016,0,41723,Europe
,New Zealand,-40.9006,174.886,2020/6/8,1504,22,1482,0,Western Pacific
,Nicaragua,12.865416,-85.207229,2020/6/8,1118,46,370,702,Americas
,Niger,17.607789,8.081666,2020/6/8,973,65,869,39,Africa
,Nigeria,9.082,8.6753,2020/6/8,12801,361,4040,8400,Africa
,North Macedonia,41.6086,21.7453,2020/6/8,3152,156,1653,1343,Europe
,Norway,60.472,8.4689,2020/6/8,8561,239,8138,184,Europe
,Oman,21.512583,55.923255,2020/6/8,17486,81,3793,13612,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020/6/8,108317,2172,35018,71127,Eastern Mediterranean
,Panama,8.538,-80.7821,2020/6/8,16854,398,10401,6055,Americas
,Papua New Guinea,-6.314993,143.95555,2020/6/8,8,0,8,0,Western Pacific
,Paraguay,-23.4425,-58.4438,2020/6/8,1145,11,603,531,Americas
,Peru,-9.19,-75.0152,2020/6/8,199696,5571,89556,104569,Americas
,Philippines,12.879721,121.774017,2020/6/8,22474,1011,4637,16826,Western Pacific
,Poland,51.9194,19.1451,2020/6/8,27160,1166,12998,12996,Europe
,Portugal,39.3999,-8.2245,2020/6/8,34885,1485,21156,12244,Europe
,Qatar,25.3548,51.1839,2020/6/8,70158,57,45935,24166,Eastern Mediterranean
,Romania,45.9432,24.9668,2020/6/8,20604,1339,14826,4439,Europe
,Russia,61.52401,105.318756,2020/6/8,476043,5963,230226,239854,Europe
,Rwanda,-1.9403,29.8739,2020/6/8,451,2,297,152,Africa
,Saint Lucia,13.9094,-60.9789,2020/6/8,19,0,18,1,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/6/8,27,0,16,11,Americas
,San Marino,43.9424,12.4578,2020/6/8,687,42,478,167,Europe
,Saudi Arabia,23.885942,45.079162,2020/6/8,105283,746,74524,30013,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020/6/8,4427,49,2699,1679,Africa
,Serbia,44.0165,21.0059,2020/6/8,11896,250,11189,457,Europe
,Seychelles,-4.6796,55.492,2020/6/8,11,0,11,0,Africa
,Singapore,1.2833,103.8333,2020/6/8,38296,25,25368,12903,Western Pacific
,Slovakia,48.669,19.699,2020/6/8,1530,28,1396,106,Europe
,Slovenia,46.1512,14.9955,2020/6/8,1485,109,1359,17,Europe
,Somalia,5.152149,46.199616,2020/6/8,2368,84,470,1814,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020/6/8,50879,1080,26099,23700,Africa
,Spain,40.463667,-3.74922,2020/6/8,241717,27136,150376,64205,Europe
,Sri Lanka,7.873054,80.771797,2020/6/8,1857,11,990,856,South-East Asia
,Sudan,12.8628,30.2176,2020/6/8,6242,372,2059,3811,Eastern Mediterranean
,Suriname,3.9193,-56.0278,2020/6/8,128,2,9,117,Americas
,Sweden,60.128161,18.643501,2020/6/8,45133,4694,0,40439,Europe
,Switzerland,46.8182,8.2275,2020/6/8,30972,1923,28700,349,Europe
,Taiwan*,23.7,121,2020/6/8,443,7,430,6,Western Pacific
,Tanzania,-6.369028,34.888822,2020/6/8,509,21,183,305,Africa
,Thailand,15.870032,100.992541,2020/6/8,3119,58,2973,88,South-East Asia
,Togo,8.6195,0.8248,2020/6/8,497,13,251,233,Africa
,Trinidad and Tobago,10.6918,-61.2225,2020/6/8,117,8,109,0,Americas
,Tunisia,33.886917,9.537499,2020/6/8,1087,49,982,56,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020/6/8,171121,4711,141380,25030,Europe
,Uganda,1.373333,32.290275,2020/6/8,646,0,103,543,Africa
,Ukraine,48.3794,31.1656,2020/6/8,28077,805,12657,14615,Europe
,United Arab Emirates,23.424076,53.847818,2020/6/8,39376,281,22275,16820,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020/6/8,141,9,120,12,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020/6/8,171,1,102,68,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020/6/8,564,46,512,6,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020/6/8,176,0,165,11,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020/6/8,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020/6/8,11,1,10,0,Europe
,United Kingdom,55.3781,-3.436,2020/6/8,265321,40686,0,224635,Europe
,Uruguay,-32.5228,-55.7658,2020/6/8,845,23,738,84,Americas
,United States,40,-100,2020/6/8,1961785,111774,518522,1331489,Americas
,Uzbekistan,41.377491,64.585262,2020/6/8,4440,18,3357,1065,Europe
,Venezuela,6.4238,-66.5897,2020/6/8,2473,22,487,1964,Americas
,Vietnam,14.058324,108.277199,2020/6/8,332,0,316,16,Western Pacific
,Zambia,-13.133897,27.849332,2020/6/8,1200,10,912,278,Africa
,Zimbabwe,-19.015438,29.154857,2020/6/8,287,4,46,237,Africa
,Dominica,15.415,-61.371,2020/6/8,18,0,16,2,Americas
,Grenada,12.1165,-61.679,2020/6/8,23,0,22,1,Americas
,Mozambique,-18.665695,35.529562,2020/6/8,433,2,0,431,Africa
,Syria,34.802075,38.996815,2020/6/8,144,6,0,138,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,2020/6/8,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,2020/6/8,19,2,16,1,Americas
,Laos,19.85627,102.495496,2020/6/8,19,0,18,1,Western Pacific
,Libya,26.3351,17.228331,2020/6/8,332,5,57,270,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,2020/6/8,473,3,404,66,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,2020/6/8,1389,12,153,1224,Africa
,Mali,17.570692,-3.996166,2020/6/8,1547,92,916,539,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020/6/8,15,0,15,0,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020/6/8,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,2020/6/8,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,2020/6/8,1263,31,912,320,Europe
,Burma,21.9162,95.956,2020/6/8,244,6,159,79,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020/6/8,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020/6/8,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020/6/8,12,1,11,0,Europe
,Botswana,-22.3285,24.6849,2020/6/8,42,1,24,17,Africa
,Burundi,-3.3731,29.9189,2020/6/8,83,1,45,37,Africa
,Sierra Leone,8.460555,-11.779889,2020/6/8,1001,49,611,341,Africa
,Malawi,-13.2543,34.3015,2020/6/8,443,4,55,384,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/6/8,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/6/8,1,0,1,0,Europe
,South Sudan,6.877,31.307,2020/6/8,1604,19,15,1570,Africa
,Western Sahara,24.2155,-12.8858,2020/6/8,9,1,6,2,Africa
